index,dataset,model,dropout,optim,lr,lr_scheduler,init,transform,noise_type,np,ns,folds,done,epochs,valid,test_acc,train_loss,validation_loss
da397bf6a9e,cifar10,resnet18,drp=0.3,adam,lr=0.001,none,kaiming_normal,intermediate,asym,np=0.4,ns=0.2,3,False,100,False,,,
771aad36140,cifar10,resnet18,drp=0,adam,lr=0.001,none,kaiming_normal,default,asym,np=0.4,ns=0.6,3,False,100,False,,,
f7ed803a054,cifar10,resnet18,drp=0,adam,lr=0.001,none,kaiming_normal,intermediate,asym,np=0.4,ns=0.6,3,False,100,False,,,
25cb91059b7,cifar10,resnet18,drp=0.3,adam,lr=0.001,none,kaiming_normal,default,asym,np=0.4,ns=0.6,3,False,100,False,,,
ecec56b0b64,cifar10,resnet18,drp=0.3,adam,lr=0.001,none,kaiming_normal,intermediate,asym,np=0.4,ns=0.6,3,False,100,False,,,
dccd6ef8b25,cifar10,resnet18,drp=0,adam,lr=0.001,none,kaiming_normal,default,asym,np=0.5,ns=0.2,3,False,100,False,,,
fe70f1fcf18,cifar10,resnet18,drp=0,adam,lr=0.001,none,kaiming_normal,intermediate,asym,np=0.5,ns=0.2,3,False,100,False,,,
9bc7c5a5f85,cifar10,resnet18,drp=0.3,adam,lr=0.001,none,kaiming_normal,default,asym,np=0.5,ns=0.2,3,False,100,False,,,
dd75bf22307,cifar10,resnet18,drp=0.3,adam,lr=0.001,none,kaiming_normal,intermediate,asym,np=0.5,ns=0.2,3,False,100,False,,,
c6510efcb82,cifar10,resnet18,drp=0,adam,lr=0.001,none,kaiming_normal,default,asym,np=0.5,ns=0.6,3,False,100,False,,,
be6d0587b55,cifar10,resnet18,drp=0,adam,lr=0.001,none,kaiming_normal,intermediate,asym,np=0.5,ns=0.6,3,False,100,False,,,
53c3b4ac1a2,cifar10,resnet18,drp=0.3,adam,lr=0.001,none,kaiming_normal,default,asym,np=0.5,ns=0.6,3,False,100,False,,,
580e6e089bc,cifar10,resnet18,drp=0.3,adam,lr=0.001,none,kaiming_normal,intermediate,asym,np=0.5,ns=0.6,3,False,100,False,,,
67f65f97a6b,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.1,ns=undefined,3,False,100,False,,,
f5be8a58cf9,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.1,ns=undefined,3,False,100,False,,,
e72b65497a3,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.1,ns=undefined,3,False,100,False,,,
dcb0672847d,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.1,ns=undefined,3,False,100,False,,,
0a25e8cca46,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.2,ns=undefined,3,False,100,False,,,
e4ee8ac92dc,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.2,ns=undefined,3,False,100,False,,,
7b585c53a22,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.2,ns=undefined,3,False,100,False,,,
2bd74630e08,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.2,ns=undefined,3,False,100,False,,,
942f5c84916,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.3,ns=undefined,3,False,100,False,,,
5f4e05cf4b8,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.3,ns=undefined,3,False,100,False,,,
b2fd6519e07,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.3,ns=undefined,3,False,100,False,,,
8fcea89e919,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.3,ns=undefined,3,False,100,False,,,
6c8fcf1ff0a,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.4,ns=undefined,3,False,100,False,,,
83cff5e1731,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.4,ns=undefined,3,False,100,False,,,
b4d52ee9591,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.4,ns=undefined,3,False,100,False,,,
87cf355917e,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.4,ns=undefined,3,False,100,False,,,
9ec9b5a8b02,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.5,ns=undefined,3,False,100,False,,,
281ff404e00,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.5,ns=undefined,3,False,100,False,,,
63ab35c638d,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.5,ns=undefined,3,False,100,False,,,
d77f5c3764d,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.5,ns=undefined,3,False,100,False,,,
a95d001f1af,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.1,ns=0.2,3,False,100,False,,,
2ea5efde22d,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.1,ns=0.2,3,False,100,False,,,
a64ab8e57c8,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.1,ns=0.2,3,False,100,False,,,
7cb17dd7d04,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.1,ns=0.2,3,False,100,False,,,
8e85a09b9cf,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.1,ns=0.6,3,False,100,False,,,
2b3da228dbe,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.1,ns=0.6,3,False,100,False,,,
dc02368f9d7,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.1,ns=0.6,3,False,100,False,,,
9d58a88648c,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.1,ns=0.6,3,False,100,False,,,
7133b806495,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.2,ns=0.2,3,False,100,False,,,
2c349b663f2,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.2,ns=0.2,3,False,100,False,,,
9372a4618a5,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.2,ns=0.2,3,False,100,False,,,
fd2c8d38d2f,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.2,ns=0.2,3,False,100,False,,,
e9bd62a3cc9,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.2,ns=0.6,3,False,100,False,,,
2393c8d1eb3,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.2,ns=0.6,3,False,100,False,,,
77301464904,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.2,ns=0.6,3,False,100,False,,,
c0e12c4efc8,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.2,ns=0.6,3,False,100,False,,,
8af0804ec7b,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.3,ns=0.2,3,False,100,False,,,
9db3d737f0d,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.3,ns=0.2,3,False,100,False,,,
bef691df4cf,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.3,ns=0.2,3,False,100,False,,,
3e5222b67f4,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.3,ns=0.2,3,False,100,False,,,
c0be8215bbc,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.3,ns=0.6,3,False,100,False,,,
60b55c0e502,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.3,ns=0.6,3,False,100,False,,,
892fe32c7c6,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.3,ns=0.6,3,False,100,False,,,
462419663d1,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.3,ns=0.6,3,False,100,False,,,
c24c2ded9dc,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.4,ns=0.2,3,False,100,False,,,
11c05de6aa8,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.4,ns=0.2,3,False,100,False,,,
82800444c93,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.4,ns=0.2,3,False,100,False,,,
17991a79efc,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.4,ns=0.2,3,False,100,False,,,
4821ceaf806,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.4,ns=0.6,3,False,100,False,,,
62c84931660,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.4,ns=0.6,3,False,100,False,,,
24a1c8ff419,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.4,ns=0.6,3,False,100,False,,,
c8dbb499167,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.4,ns=0.6,3,False,100,False,,,
c698835ae34,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.5,ns=0.2,3,False,100,False,,,
08c41bf9ae6,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.5,ns=0.2,3,False,100,False,,,
c9cf60788da,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.5,ns=0.2,3,False,100,False,,,
eea19b973a4,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.5,ns=0.2,3,False,100,False,,,
49e7bd68c08,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.5,ns=0.6,3,False,100,False,,,
bb719f485c9,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.5,ns=0.6,3,False,100,False,,,
cda66527111,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.5,ns=0.6,3,False,100,False,,,
da461d516cc,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.5,ns=0.6,3,False,100,False,,,
de052d0c872,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.1,ns=0.2,3,False,100,False,,,
c3a6f828702,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.1,ns=0.2,3,False,100,False,,,
69e33bd4923,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.1,ns=0.2,3,False,100,False,,,
f81db114e9a,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.1,ns=0.2,3,False,100,False,,,
81bb4d9815d,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.1,ns=0.6,3,False,100,False,,,
fb9c76125c2,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.1,ns=0.6,3,False,100,False,,,
3cc1ba0f0ad,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.1,ns=0.6,3,False,100,False,,,
482cf906ebf,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.1,ns=0.6,3,False,100,False,,,
d5a6a656d65,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.2,ns=0.2,3,False,100,False,,,
68d0c86288f,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.2,ns=0.2,3,False,100,False,,,
a519f97ea30,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.2,ns=0.2,3,False,100,False,,,
c7f5498d24e,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.2,ns=0.2,3,False,100,False,,,
e3872a0bc22,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.2,ns=0.6,3,False,100,False,,,
e07e053a884,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.2,ns=0.6,3,False,100,False,,,
0b43c85853b,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.2,ns=0.6,3,False,100,False,,,
f7cbe324689,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.2,ns=0.6,3,False,100,False,,,
c511d74ef1c,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.3,ns=0.2,3,False,100,False,,,
8b3d5866fff,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.3,ns=0.2,3,False,100,False,,,
3f10afe8d17,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.3,ns=0.2,3,False,100,False,,,
b3b10a2126a,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.3,ns=0.2,3,False,100,False,,,
917293cf44c,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.3,ns=0.6,3,False,100,False,,,
a574525910d,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.3,ns=0.6,3,False,100,False,,,
ee7f8829e58,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.3,ns=0.6,3,False,100,False,,,
91c6590d43d,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.3,ns=0.6,3,False,100,False,,,
2b8363aad2d,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.4,ns=0.2,3,False,100,False,,,
f300c52f5b2,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.4,ns=0.2,3,False,100,False,,,
b1a42c2f28e,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.4,ns=0.2,3,False,100,False,,,
1a1c1b1d069,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.4,ns=0.2,3,False,100,False,,,
3535185e9ee,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.4,ns=0.6,3,False,100,False,,,
d9324e9ca35,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.4,ns=0.6,3,False,100,False,,,
d5c530b8563,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.4,ns=0.6,3,False,100,False,,,
4194e10b6b4,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.4,ns=0.6,3,False,100,False,,,
61f5fe31bb2,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.5,ns=0.2,3,False,100,False,,,
6adc63ea984,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.5,ns=0.2,3,False,100,False,,,
9b8e6acdd7f,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.5,ns=0.2,3,False,100,False,,,
cf16098f062,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.5,ns=0.2,3,False,100,False,,,
a3f7d4678ee,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.5,ns=0.6,3,False,100,False,,,
27c7388cb23,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.5,ns=0.6,3,False,100,False,,,
21f5bd3d12e,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.5,ns=0.6,3,False,100,False,,,
57068bbd5ff,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.5,ns=0.6,3,False,100,False,,,
375c8786a2b,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.1,ns=undefined,3,False,100,False,,,
8e04592eb5e,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.1,ns=undefined,3,False,100,False,,,
f48fedc235b,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.1,ns=undefined,3,False,100,False,,,
0301c99cb89,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.1,ns=undefined,3,False,100,False,,,
a06508bf02b,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.2,ns=undefined,3,False,100,False,,,
b221cc49c48,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.2,ns=undefined,3,False,100,False,,,
f48b4d2016c,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.2,ns=undefined,3,False,100,False,,,
13c04164d2b,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.2,ns=undefined,3,False,100,False,,,
5acd36bb17d,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.3,ns=undefined,3,False,100,False,,,
15ac5de3eb0,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.3,ns=undefined,3,False,100,False,,,
a13b13bcc82,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.3,ns=undefined,3,False,100,False,,,
c30d91e7df7,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.3,ns=undefined,3,False,100,False,,,
517bb229517,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.4,ns=undefined,3,False,100,False,,,
67d4e33ebb7,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.4,ns=undefined,3,False,100,False,,,
f0f99e8d7a7,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.4,ns=undefined,3,False,100,False,,,
630a4eb788c,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.4,ns=undefined,3,False,100,False,,,
e19dfb0dbf6,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.5,ns=undefined,3,False,100,False,,,
91d4a2552c0,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.5,ns=undefined,3,False,100,False,,,
c1ab7d18429,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.5,ns=undefined,3,False,100,False,,,
a5b3390967d,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.5,ns=undefined,3,False,100,False,,,
3e0f11a28d6,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.1,ns=0.2,3,False,100,False,,,
8c2cb3b7c83,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.1,ns=0.2,3,False,100,False,,,
48fc2892eb3,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.1,ns=0.2,3,False,100,False,,,
6d5e6c36f9e,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.1,ns=0.2,3,False,100,False,,,
5704bca0b35,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.1,ns=0.6,3,False,100,False,,,
f6b080979e2,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.1,ns=0.6,3,False,100,False,,,
af198b09861,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.1,ns=0.6,3,False,100,False,,,
aac805c5e6d,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.1,ns=0.6,3,False,100,False,,,
e89aa07ec1b,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.2,ns=0.2,3,False,100,False,,,
45a57ac70cb,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.2,ns=0.2,3,False,100,False,,,
37a1207e42a,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.2,ns=0.2,3,False,100,False,,,
5faa800f0a7,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.2,ns=0.2,3,False,100,False,,,
ca5e0054ff9,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.2,ns=0.6,3,False,100,False,,,
9647980a315,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.2,ns=0.6,3,False,100,False,,,
6f77362f7c3,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.2,ns=0.6,3,False,100,False,,,
b0cf2730774,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.2,ns=0.6,3,False,100,False,,,
4052927df95,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.3,ns=0.2,3,False,100,False,,,
2b5d001257f,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.3,ns=0.2,3,False,100,False,,,
fce6c6f9af8,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.3,ns=0.2,3,False,100,False,,,
50589117050,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.3,ns=0.2,3,False,100,False,,,
bdd8bf4447c,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.3,ns=0.6,3,False,100,False,,,
d9bdd18c654,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.3,ns=0.6,3,False,100,False,,,
ffd89ca9959,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.3,ns=0.6,3,False,100,False,,,
cc4c976271e,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.3,ns=0.6,3,False,100,False,,,
0c3261d3043,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.4,ns=0.2,3,False,100,False,,,
91901c0e0db,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.4,ns=0.2,3,False,100,False,,,
966b558eec0,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.4,ns=0.2,3,False,100,False,,,
1a02a6e8933,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.4,ns=0.2,3,False,100,False,,,
ef3fe982f9b,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.4,ns=0.6,3,False,100,False,,,
44f3e62be62,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.4,ns=0.6,3,False,100,False,,,
d3e9f4a03e1,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.4,ns=0.6,3,False,100,False,,,
b38941a53d0,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.4,ns=0.6,3,False,100,False,,,
7bda1802efb,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.5,ns=0.2,3,False,100,False,,,
e13813dd5e5,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.5,ns=0.2,3,False,100,False,,,
e185f809663,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.5,ns=0.2,3,False,100,False,,,
238d8d5daaa,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.5,ns=0.2,3,False,100,False,,,
75a86dfcc67,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.5,ns=0.6,3,False,100,False,,,
1eaee1cf6e2,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.5,ns=0.6,3,False,100,False,,,
a9052971d33,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.5,ns=0.6,3,False,100,False,,,
44c1235be55,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.5,ns=0.6,3,False,100,False,,,
4150ac2786e,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.1,ns=0.2,3,False,100,False,,,
bbca91df987,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,asym,np=0.1,ns=0.2,3,False,100,False,,,
1d0f67d9f8e,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.1,ns=0.2,3,False,100,False,,,
1c6263c32ac,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,asym,np=0.1,ns=0.2,3,False,100,False,,,
0029e937bc7,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.1,ns=0.6,3,False,100,False,,,
a917e75740e,cifar10,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,asym,np=0.1,ns=0.6,3,False,100,False,,,
1ce6247d9dd,cifar10,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.1,ns=0.6,3,False,100,False,,,
